subject_id,X0__0,X1__0,X2__0,X3__0,X4__0,X0__1,X1__1,X2__1,X3__1,X4__1,X0__2,X1__2,X2__2,X3__2,X4__2,X0__3,X1__3,X2__3,X3__3,X4__3,X0__4,X1__4,X2__4,X3__4,X4__4,X0__5,X1__5,X2__5,X3__5,X4__5,X0__6,X1__6,X2__6,X3__6,X4__6,X0__7,X1__7,X2__7,X3__7,X4__7,X0__8,X1__8,X2__8,X3__8,X4__8,X0__9,X1__9,X2__9,X3__9,X4__9,X0__10,X1__10,X2__10,X3__10,X4__10
486,b,a,c,b,b,c,c,a,b,a,a,a,c,c,a,a,c,a,c,a,b,b,a,c,b,c,a,c,c,a,b,c,c,c,a,a,c,b,a,c,b,a,c,a,a,a,c,a,a,b,b,b,c,a,b
487,b,a,c,a,a,a,c,a,a,b,b,b,c,a,b,c,b,c,a,c,b,b,a,a,a,c,a,a,a,a,a,b,c,a,a,a,b,a,c,b,b,b,c,c,a,a,b,c,c,b,b,a,a,c,c
488,c,a,a,c,c,a,b,c,c,c,a,c,a,c,a,b,a,a,c,a,a,c,c,c,a,b,b,a,c,a,b,a,c,c,c,c,b,c,a,c,a,a,b,a,a,a,c,a,a,a,b,b,c,a,b
489,b,a,a,c,c,a,c,c,c,c,b,c,a,c,c,c,c,c,c,c,a,c,b,c,c,b,c,b,c,c,a,c,c,a,c,a,b,a,a,a,b,c,c,a,a,c,b,a,c,a,a,c,a,c,a
490,b,a,c,b,b,c,b,a,c,c,a,a,a,c,a,b,c,c,c,a,a,a,a,b,a,b,c,c,b,a,b,b,c,b,a,b,c,b,b,a,b,c,c,c,c,a,c,a,c,c,b,c,c,c,c
491,b,b,a,a,a,a,c,a,a,a,a,b,b,a,b,b,a,b,a,c,b,c,b,a,a,a,b,c,a,a,a,c,a,c,a,a,b,c,c,b,a,c,a,c,b,b,b,c,c,a,c,a,a,c,c
492,b,b,b,c,c,b,c,c,c,a,a,b,c,c,a,b,b,b,c,b,c,a,b,c,c,b,b,b,c,c,b,a,a,c,c,c,c,c,c,c,a,b,c,c,a,a,a,c,c,a,b,a,c,c,a
493,a,c,a,a,a,b,a,c,a,a,c,b,a,a,a,a,c,c,a,a,b,c,a,a,b,c,c,a,c,c,c,b,c,c,a,a,a,c,c,b,b,b,c,c,c,a,b,a,c,b,a,c,c,c,c
494,b,b,b,b,c,c,c,b,b,a,a,c,b,c,b,a,c,c,c,c,a,b,a,c,a,b,a,c,c,c,a,a,a,c,a,a,c,c,c,a,b,b,c,c,b,a,a,c,c,c,b,b,b,b,a
495,a,c,b,b,b,b,c,b,c,c,c,a,b,a,b,a,b,c,a,a,b,a,c,a,a,c,c,c,a,a,a,b,c,a,b,b,c,a,c,a,c,b,c,c,a,a,a,a,c,b,a,c,a,c,a
496,b,b,b,b,c,c,c,b,b,a,a,b,b,a,a,a,c,b,a,a,b,a,c,a,b,c,c,a,a,a,a,c,c,a,c,b,c,a,b,c,a,b,c,b,b,b,a,a,b,b,a,c,c,c,c
497,b,c,a,a,a,a,b,c,c,a,a,a,a,c,a,a,c,c,c,b,b,c,c,c,b,a,a,c,c,a,b,c,b,c,a,a,a,a,c,c,b,a,c,c,c,a,c,b,c,a,b,c,b,c,c
498,b,b,b,b,c,a,a,b,b,c,b,b,c,b,c,c,b,a,b,a,c,b,c,b,c,c,a,a,b,c,a,c,c,b,a,b,b,c,c,a,a,b,a,c,a,a,c,c,c,a,b,b,c,c,a
499,a,c,a,b,a,a,a,c,c,b,b,b,b,c,a,b,c,b,c,c,b,b,c,c,a,b,a,a,c,c,b,c,c,c,c,a,a,c,c,a,b,b,c,c,a,c,b,a,c,b,a,c,c,c,a
500,b,a,b,a,a,b,b,b,a,a,a,a,b,a,a,b,c,b,a,a,c,c,c,c,c,a,a,c,c,b,b,c,c,c,a,c,c,a,c,c,a,c,c,c,c,b,c,c,c,c,a,a,a,c,a
501,b,a,a,a,b,a,c,c,a,a,a,b,c,c,a,b,c,a,c,a,a,a,c,c,a,b,c,a,b,a,a,b,c,b,a,b,a,a,a,b,a,b,c,a,c,b,a,c,a,c,a,c,c,a,a
502,b,b,c,b,a,a,c,b,c,c,b,c,c,c,c,c,b,a,c,b,a,a,c,c,c,b,a,a,c,b,b,a,c,c,c,a,c,b,c,c,b,a,b,c,c,a,b,c,c,c,b,b,a,c,b
503,b,b,b,c,c,a,c,b,c,a,b,c,c,c,b,a,c,c,c,c,b,b,c,c,c,c,a,a,c,c,a,b,c,c,c,b,c,a,b,a,b,c,c,c,c,a,a,c,c,a,a,b,c,b,a
504,b,a,a,b,a,a,c,c,a,c,a,a,a,a,a,a,c,c,a,a,b,a,c,b,a,a,c,a,b,a,b,b,c,b,a,a,c,c,c,a,b,a,c,c,b,a,c,a,c,b,b,b,c,c,a
505,b,b,c,b,a,a,c,c,b,a,b,b,c,b,a,a,b,b,c,a,a,a,b,c,c,a,c,a,c,c,b,c,c,c,c,a,c,a,c,c,a,b,c,c,a,b,a,a,c,c,c,b,a,c,c
506,b,a,b,b,c,a,c,b,b,c,b,c,c,b,c,a,b,c,c,a,a,c,c,c,a,b,b,a,c,a,c,a,c,c,c,a,b,a,c,c,a,a,c,c,c,b,b,c,c,c,c,c,c,c,a
507,b,b,c,b,c,a,c,a,b,a,b,c,c,b,b,a,c,a,c,c,b,c,c,c,b,c,b,c,c,b,b,a,a,c,c,c,c,a,c,c,a,b,c,c,a,c,a,a,c,a,a,c,c,b,b
508,c,a,b,b,c,a,c,b,c,c,b,c,c,c,b,c,b,b,c,b,a,c,b,c,a,b,a,b,c,b,a,c,c,c,b,a,b,c,c,a,b,a,a,c,b,b,b,c,c,c,c,a,c,c,c
509,b,c,a,b,b,a,c,c,c,b,b,c,a,c,c,c,c,c,c,c,a,b,a,b,c,a,a,c,b,c,b,c,a,b,a,a,b,a,a,a,b,b,c,a,b,a,b,a,a,b,a,b,c,a,a
510,c,a,b,c,c,a,a,b,c,a,b,c,b,c,a,c,a,c,c,b,a,c,c,c,a,b,a,a,c,a,c,b,b,c,c,a,a,c,c,c,b,c,c,c,a,b,a,a,c,a,a,b,c,c,a
511,a,c,c,a,a,a,b,b,a,a,a,a,c,a,b,a,b,a,a,a,b,b,c,a,b,b,c,a,a,a,a,c,c,b,c,b,b,c,c,a,a,a,c,c,c,a,b,a,c,c,a,a,c,c,c
512,b,b,b,b,c,a,b,b,b,b,b,b,c,b,a,c,a,c,b,b,b,c,a,a,a,b,b,c,c,a,a,c,c,c,a,a,c,a,c,b,b,b,c,c,a,c,c,a,c,a,a,b,a,c,b
513,b,b,a,b,b,a,c,c,b,a,b,c,b,b,c,c,a,c,c,a,a,a,c,c,b,b,b,c,c,a,b,a,c,c,c,a,c,a,c,a,a,a,c,c,a,b,c,c,b,a,c,b,c,c,a
514,b,c,b,b,b,b,c,c,a,a,a,c,b,b,c,b,b,b,b,a,a,c,c,b,a,b,a,c,b,a,a,c,a,c,a,a,a,c,a,a,a,c,a,a,c,b,c,c,a,c,b,b,a,a,a
515,a,a,b,b,c,b,c,c,c,a,c,b,a,c,a,c,a,c,c,b,a,b,b,c,c,b,b,c,c,c,a,b,c,c,b,a,c,c,c,a,b,c,b,c,c,c,c,b,a,b,a,b,b,a,a
516,b,a,b,c,c,c,b,c,c,c,a,a,a,c,c,b,c,a,c,b,a,b,c,c,a,a,a,a,a,a,b,b,c,a,b,a,a,b,a,c,b,b,c,a,c,b,a,a,a,c,a,c,c,a,a
517,b,a,c,b,a,c,c,a,b,a,c,b,c,c,a,a,a,a,c,c,a,b,c,c,c,b,c,a,c,a,a,a,c,c,a,b,c,c,c,a,c,c,b,c,b,a,a,b,c,b,b,b,b,c,c
518,b,a,b,b,c,b,b,c,c,b,a,c,c,c,a,a,b,c,c,a,b,a,c,c,a,a,c,c,c,a,b,b,a,c,a,c,a,c,c,c,a,b,a,c,c,b,a,c,c,c,a,b,a,c,c
519,c,a,a,b,c,a,c,c,c,c,b,b,a,c,a,a,b,c,c,b,b,a,c,c,c,c,b,a,c,c,c,a,c,c,c,b,b,b,c,c,b,b,b,c,a,b,a,a,c,b,a,c,c,c,c
520,b,b,b,b,c,b,a,c,b,c,b,c,a,c,c,a,c,a,c,c,b,c,c,c,c,a,c,a,b,c,b,c,a,b,c,a,b,c,b,c,a,a,a,b,b,a,c,c,c,b,b,a,a,c,a
521,c,a,a,a,a,a,c,c,a,b,b,b,a,a,a,c,a,c,a,a,a,c,a,c,a,b,c,c,c,a,a,b,a,c,a,a,c,c,c,a,b,a,a,c,a,a,c,c,c,a,a,b,b,c,a
522,b,b,a,b,c,c,a,c,c,c,a,b,a,c,a,b,c,c,c,a,a,c,c,c,b,a,b,a,c,a,b,a,c,c,a,c,b,a,c,c,a,a,c,c,c,b,b,b,c,c,a,b,b,b,a
523,b,a,a,b,c,c,c,a,a,a,a,a,c,c,b,b,c,c,c,b,b,b,a,c,a,a,b,c,c,a,a,c,a,c,a,b,b,c,c,a,c,c,a,c,a,b,b,c,c,a,c,c,a,c,a
524,a,c,b,b,c,b,c,b,b,c,b,c,c,b,c,c,c,a,b,c,a,c,c,a,c,b,b,c,a,b,a,a,c,a,b,c,c,a,a,a,a,b,c,c,b,b,a,c,c,b,a,c,a,c,c
525,b,b,c,b,c,a,b,a,c,b,a,b,a,b,b,a,a,c,b,c,b,c,c,b,a,c,a,a,b,a,a,a,c,c,a,a,c,a,c,b,b,b,c,c,a,a,b,a,c,b,a,b,c,c,a
526,b,c,b,b,c,c,c,b,c,b,a,b,b,c,a,b,b,c,c,b,c,b,a,c,a,a,a,c,c,a,b,c,c,c,b,c,a,a,c,b,a,c,c,c,b,b,b,b,c,b,b,a,b,c,c
527,b,b,a,b,c,c,b,c,b,a,a,c,c,b,a,b,a,a,b,a,c,c,c,b,a,a,a,c,c,b,b,b,b,c,a,c,a,c,c,a,a,c,a,c,b,b,c,c,c,b,b,b,c,c,b
528,b,c,a,a,c,c,c,c,a,c,a,c,a,a,c,b,a,a,a,a,c,c,c,a,c,a,b,a,a,a,a,c,c,a,a,b,a,a,a,c,a,c,c,a,a,b,c,c,c,c,c,c,a,c,c
529,b,a,b,c,c,a,a,c,c,b,a,c,a,c,a,a,a,c,c,a,b,a,c,c,b,a,c,c,b,a,b,c,a,b,b,a,c,c,c,c,b,c,c,c,c,c,c,a,c,c,c,c,a,c,c
530,b,a,a,b,c,c,c,c,b,c,b,c,a,a,c,c,c,a,a,c,c,c,c,a,c,a,a,a,a,a,b,c,c,a,c,c,b,b,a,a,a,c,c,a,a,b,b,b,a,a,c,c,c,a,a
531,c,a,b,b,c,b,a,b,b,c,c,c,c,c,a,a,b,c,c,a,b,c,a,c,a,c,c,c,a,b,a,b,c,c,a,b,a,c,c,b,c,c,a,c,b,b,b,c,c,c,b,c,a,c,a
532,b,b,b,b,c,a,b,b,c,c,b,a,c,c,c,c,b,b,c,a,a,c,b,c,a,b,c,c,b,c,a,b,b,b,a,b,b,c,a,a,a,c,a,a,a,b,b,c,c,a,a,b,c,c,b
533,b,a,b,c,c,b,a,b,c,b,c,c,b,c,a,a,b,c,c,a,b,b,c,c,a,a,a,c,c,b,b,c,c,c,a,b,a,c,c,a,a,c,c,c,a,b,b,a,c,a,b,c,c,c,a
534,b,b,b,b,a,b,a,b,c,a,a,c,c,c,b,b,b,a,c,b,c,c,c,c,a,a,c,c,c,c,a,b,c,c,a,b,c,a,c,a,b,b,c,c,a,b,a,a,c,b,a,b,c,a,a
535,b,a,b,b,c,a,b,b,b,a,b,b,c,b,a,b,a,a,b,c,c,b,c,b,c,a,a,b,b,c,b,b,b,b,b,c,a,a,b,a,a,a,c,c,b,b,b,c,c,c,a,b,c,c,b
536,b,a,b,b,c,b,b,c,b,c,b,a,c,c,a,a,b,a,c,a,b,a,c,c,c,c,c,a,c,a,a,a,c,c,a,b,a,a,c,b,c,c,c,c,b,a,b,c,a,b,b,c,a,a,a
537,a,a,a,b,c,b,c,c,a,c,c,c,b,a,c,a,b,c,a,b,b,c,c,a,a,b,b,b,c,a,a,b,c,c,a,b,a,b,c,a,b,b,c,c,a,b,a,c,c,c,a,c,a,c,c
538,c,a,a,b,c,a,b,c,b,c,b,a,a,b,c,b,a,c,b,a,c,b,a,c,a,a,c,c,c,a,a,b,c,c,a,b,b,c,c,a,c,c,c,c,a,c,b,b,c,b,c,a,c,c,a
539,c,b,b,b,c,a,c,c,b,a,a,a,c,b,a,b,c,c,c,b,c,b,b,c,a,a,b,a,c,b,b,c,c,c,a,a,b,a,c,a,b,c,a,c,a,b,a,c,c,a,c,a,a,c,b
540,b,c,a,b,c,c,b,c,b,c,a,a,a,b,a,b,b,c,b,b,a,a,b,c,c,a,b,c,c,c,b,a,a,c,b,a,c,c,b,c,b,a,a,c,a,a,c,c,c,b,b,b,c,c,b
541,b,a,a,b,c,b,a,c,c,c,a,c,a,c,c,b,a,c,c,c,a,b,c,c,c,b,c,b,c,a,a,b,c,c,b,b,c,a,c,a,a,c,c,c,a,a,b,a,c,b,b,c,c,c,a
542,b,b,a,b,c,b,c,c,b,a,b,a,a,c,b,a,c,c,c,a,b,b,a,c,a,b,a,a,c,b,b,c,a,c,c,a,b,c,c,a,b,a,a,c,c,c,b,c,c,c,a,c,a,c,a
543,c,b,a,b,c,a,a,c,b,c,a,b,a,b,c,b,a,c,b,b,a,c,c,c,c,b,c,c,c,c,a,c,a,c,b,b,c,c,c,c,a,b,c,b,a,b,c,a,b,a,a,b,c,b,b
544,b,a,b,b,c,b,c,c,c,a,c,c,a,c,c,b,c,c,c,c,c,b,b,c,a,a,a,c,c,c,b,c,a,c,a,c,c,c,c,c,a,c,b,c,c,b,b,c,c,a,a,b,b,c,b
545,b,c,a,c,c,a,a,a,c,c,a,c,c,c,a,a,a,a,c,a,b,c,c,c,a,a,b,c,c,b,a,a,a,c,c,a,b,c,c,a,a,a,a,b,a,b,c,c,b,a,c,c,a,c,b
546,c,a,a,c,c,a,c,c,c,a,a,c,c,c,b,b,c,a,c,c,a,c,c,c,b,a,b,c,c,a,b,c,a,c,a,a,b,a,c,a,b,c,c,c,a,c,b,c,c,b,a,b,a,c,a
547,c,a,a,c,c,a,b,c,c,c,b,c,c,c,c,a,b,c,c,a,b,c,a,c,a,a,b,c,c,a,b,a,c,c,b,a,c,a,c,a,b,a,a,c,b,c,b,c,c,b,a,a,a,c,b
548,a,c,b,c,c,b,c,a,c,c,b,a,c,c,a,a,c,c,c,a,b,a,c,a,a,c,c,a,a,a,a,b,a,a,b,a,c,c,a,a,b,a,a,a,a,c,c,c,a,a,a,b,a,a,a
549,a,c,a,b,c,a,a,c,b,a,b,c,a,a,a,b,b,c,c,b,b,a,a,c,b,c,c,a,c,a,a,b,c,c,a,b,b,c,c,b,a,c,c,a,a,a,c,a,a,c,a,c,a,a,c
550,c,b,c,a,b,a,c,a,a,a,a,c,c,a,b,b,a,a,a,a,c,b,c,a,b,a,a,a,a,c,b,c,c,a,a,b,b,c,c,a,a,b,b,c,b,b,c,c,b,a,c,b,a,a,a
551,b,a,b,b,c,c,c,b,c,c,a,b,c,c,a,b,a,a,c,a,c,c,c,c,b,a,a,a,c,a,b,a,a,c,b,a,b,c,c,c,b,b,a,c,a,a,c,c,c,a,b,c,c,c,b
552,b,a,c,b,b,a,b,a,b,c,b,a,c,b,c,c,b,b,c,c,a,a,b,c,c,a,b,b,c,c,a,a,a,c,a,b,c,a,c,c,c,c,c,c,c,a,a,c,c,b,a,c,a,c,a
553,b,a,a,b,c,c,c,c,b,b,a,b,a,b,b,b,c,c,b,b,c,b,c,b,a,c,a,c,a,a,a,c,a,a,b,b,b,c,a,a,b,c,a,a,a,a,b,c,a,a,b,a,b,a,c
554,b,b,a,a,a,b,c,a,a,a,a,a,c,a,a,a,c,a,a,b,b,b,c,a,a,b,c,a,a,a,b,b,a,a,a,a,c,c,a,a,a,b,a,a,a,b,c,c,a,a,b,c,c,a,c
555,a,a,b,b,c,a,c,c,b,a,b,a,a,c,a,a,c,c,c,c,b,b,a,c,c,c,a,c,c,a,a,c,b,c,a,a,b,c,c,a,b,a,a,c,b,a,b,c,c,c,b,a,c,c,c
556,b,b,a,a,a,c,a,c,a,a,b,b,a,a,c,c,a,c,a,c,a,c,a,a,c,a,b,c,a,a,b,a,a,a,b,a,b,c,a,a,a,b,c,a,a,b,b,c,a,b,c,a,c,a,c
557,c,a,c,b,c,a,b,a,b,c,b,a,c,b,b,b,c,a,c,a,a,a,a,c,a,b,c,c,c,a,c,b,c,c,a,a,a,b,c,b,b,c,b,c,a,a,b,b,c,b,b,c,b,c,a
558,b,b,c,b,c,a,a,a,c,c,b,c,c,c,b,a,b,c,c,a,b,a,c,c,b,c,b,a,c,c,a,a,a,c,c,b,c,c,c,c,c,b,b,c,a,a,c,c,c,a,b,c,a,c,c
559,a,c,b,b,c,c,c,c,b,c,a,c,a,b,c,b,c,c,b,c,b,c,b,b,c,a,b,b,c,a,a,c,b,c,a,b,a,b,c,b,a,c,c,c,a,b,c,c,c,c,b,b,c,c,a
560,c,b,a,c,c,a,a,c,b,c,b,b,a,a,c,b,a,c,a,c,a,b,c,a,c,b,a,b,a,c,a,b,b,a,a,a,b,b,a,a,a,c,b,a,a,b,b,b,a,a,a,a,c,a,b
561,b,c,b,b,a,a,b,c,b,a,b,b,b,c,a,a,a,b,c,b,b,c,b,c,b,b,c,c,c,b,a,c,a,c,c,b,c,c,c,c,b,b,a,c,a,c,b,c,c,a,a,a,a,c,b
562,b,b,b,b,c,a,a,a,b,a,b,c,c,b,b,b,b,c,b,a,a,a,a,c,a,b,a,c,b,a,a,c,c,b,a,a,b,a,b,a,a,c,c,c,a,a,c,a,c,c,b,a,c,c,a
563,b,b,a,c,c,a,c,a,b,a,a,b,a,c,a,b,c,c,c,a,c,b,b,c,a,a,c,b,c,a,b,c,c,c,b,c,c,a,c,c,c,a,c,c,b,a,a,a,c,a,a,c,c,c,b
564,b,a,c,b,b,b,c,a,b,b,a,b,c,c,c,a,a,c,c,a,b,c,c,c,a,a,b,a,c,a,b,c,a,b,b,a,b,a,b,a,a,b,a,a,c,b,a,c,a,c,b,b,c,b,c
565,b,c,b,a,c,a,c,c,a,c,a,c,a,a,c,b,c,c,b,c,c,c,b,b,c,a,c,b,b,c,a,a,b,c,a,b,c,c,b,a,a,a,a,c,c,a,b,c,c,c,b,c,c,c,c
566,b,b,a,c,c,c,c,c,c,a,a,a,a,c,a,b,c,c,c,b,b,b,a,c,a,c,a,a,c,c,b,c,a,c,a,b,b,c,c,a,b,b,a,c,a,b,c,c,c,a,b,c,c,c,b
567,b,a,a,b,c,c,b,c,c,c,c,a,a,c,c,b,c,a,c,c,a,c,c,c,c,a,a,a,c,c,a,a,c,a,c,b,a,a,a,b,c,c,c,a,a,c,b,a,c,a,a,b,c,c,a
568,b,b,a,b,c,a,a,c,b,c,b,b,c,c,c,a,a,a,c,c,b,c,c,c,a,a,a,a,c,b,b,b,c,c,a,b,c,a,c,a,a,b,c,c,a,a,c,a,c,a,a,a,c,c,a
569,a,c,b,b,b,a,c,b,b,c,a,a,b,b,c,b,b,b,b,c,a,c,c,b,a,b,a,c,c,a,a,c,b,c,a,b,b,b,c,a,b,a,b,c,a,a,c,c,c,a,b,b,c,c,a
570,a,c,b,b,c,a,a,c,c,a,a,c,a,b,a,b,b,c,b,a,a,c,c,a,a,a,b,a,a,a,b,b,b,a,b,a,c,b,a,a,c,a,b,a,b,a,c,b,a,b,b,c,b,a,b
571,c,a,a,c,c,a,b,a,c,c,a,a,c,c,c,a,c,a,c,a,b,c,c,c,b,b,c,a,c,a,a,c,c,c,b,b,b,a,c,a,a,c,c,c,a,a,b,b,c,b,b,b,b,a,c
572,a,a,a,b,c,b,c,c,b,a,c,b,a,c,a,a,a,c,c,a,b,c,a,c,a,c,b,a,c,b,a,a,c,b,c,a,b,a,b,c,a,a,c,b,c,b,c,a,b,c,b,b,c,b,a
573,b,b,a,c,c,b,a,c,c,b,c,c,a,c,b,a,b,c,c,a,a,c,a,c,a,b,c,c,c,b,c,a,c,c,c,a,c,a,c,a,a,c,a,c,b,b,b,c,c,a,c,c,a,c,a
574,b,c,a,c,c,c,b,c,c,a,c,a,a,c,c,b,a,c,c,a,b,c,a,c,a,c,b,c,c,a,a,c,a,c,a,b,a,c,c,b,a,b,c,c,a,a,a,c,c,b,b,b,a,c,a
575,c,a,b,c,c,a,c,c,c,c,a,c,c,c,c,b,a,a,c,c,b,b,c,c,a,c,c,c,c,a,a,a,a,c,b,b,c,c,c,c,c,b,c,c,a,a,a,a,c,a,b,c,c,c,b
576,b,a,c,b,c,c,b,a,c,c,a,a,c,c,c,a,b,a,c,c,b,b,c,b,a,c,b,a,c,a,a,c,c,c,a,b,c,a,c,c,a,b,a,c,a,c,a,c,c,a,b,b,c,c,a
577,b,a,a,c,c,a,c,c,c,c,b,b,c,a,a,c,a,c,a,a,a,c,a,a,a,b,b,c,a,a,a,a,a,a,c,b,c,c,a,b,b,a,a,a,a,a,c,c,a,a,a,b,a,a,a
578,b,c,a,b,b,a,c,a,b,c,a,b,a,c,b,b,a,c,c,c,a,a,a,c,a,b,b,c,c,a,c,c,c,c,a,a,a,c,b,a,b,c,a,b,a,a,a,c,a,a,b,c,a,a,a
579,b,b,b,c,c,a,c,c,c,c,b,b,c,c,a,b,c,c,c,a,c,b,b,c,a,a,b,b,c,c,b,a,c,b,c,b,c,a,b,c,c,c,c,b,c,a,b,c,b,c,b,a,a,b,c
580,b,a,a,c,c,c,c,c,c,c,a,b,c,c,a,b,a,c,c,b,b,b,c,c,c,a,a,a,c,c,b,b,a,c,c,a,a,c,c,c,b,c,a,c,a,c,b,c,c,a,a,c,c,c,a
581,b,b,a,c,c,c,a,a,c,b,a,c,c,a,a,b,a,c,a,a,c,c,b,a,b,a,c,b,a,c,b,b,b,a,a,c,b,b,a,b,a,a,b,a,a,a,b,c,a,c,b,a,c,a,c
582,a,b,a,b,c,a,a,c,c,c,b,b,a,c,c,a,c,c,c,a,b,b,c,c,c,b,a,c,c,c,b,c,a,c,b,c,c,c,c,c,c,b,a,c,c,a,a,c,c,b,b,b,a,c,a
583,b,b,b,b,c,c,a,a,b,c,a,b,c,c,c,b,a,c,c,c,b,c,c,c,a,c,c,a,c,c,a,c,c,c,c,b,b,c,c,a,a,b,a,c,b,a,a,a,c,c,b,c,c,c,b
584,c,b,a,a,b,a,c,c,a,b,b,c,b,a,c,b,c,c,a,c,a,a,a,c,a,b,c,a,c,a,c,b,c,c,b,a,c,a,c,a,b,c,c,c,c,c,b,c,c,a,a,c,a,c,a
585,c,a,b,b,c,a,b,b,b,c,b,a,b,b,c,c,b,b,b,c,b,a,c,b,c,c,b,a,b,c,a,a,c,b,c,b,b,a,b,c,b,c,c,b,a,c,b,b,b,b,c,a,b,b,b
586,b,c,b,b,c,c,c,c,c,c,a,b,c,c,a,b,b,c,c,b,c,b,c,c,b,a,c,b,b,a,b,b,c,b,a,b,c,a,b,b,a,c,c,c,a,b,a,a,c,a,b,c,a,c,a
587,b,c,b,a,c,b,a,b,a,a,c,a,c,a,a,a,c,b,a,a,b,c,c,a,b,a,c,a,a,c,b,a,c,a,a,c,c,b,a,a,a,b,b,a,b,b,a,b,c,a,a,b,b,c,a
588,c,b,b,c,c,a,c,c,c,a,b,b,a,c,a,b,a,c,c,a,a,c,a,c,b,a,b,c,c,a,b,c,b,b,a,c,b,b,b,a,a,a,b,b,c,a,c,b,b,c,a,c,c,c,c
589,c,a,a,b,a,a,c,c,b,c,a,c,a,b,c,b,c,c,b,c,c,c,a,b,c,a,b,c,c,a,b,a,c,c,b,a,b,a,c,c,a,b,a,c,a,a,b,c,c,a,b,b,c,c,b
590,c,a,c,b,c,a,a,a,b,a,b,b,c,b,a,c,c,c,b,a,a,b,a,b,a,b,c,c,c,a,a,a,a,c,a,b,c,c,c,a,a,c,a,c,c,a,c,c,c,c,a,c,a,c,c
591,b,c,b,c,c,b,c,b,c,c,c,c,c,c,c,b,c,a,c,c,a,c,c,c,b,b,b,a,c,a,a,a,c,c,c,b,a,a,b,a,a,c,c,b,a,b,c,a,b,c,a,b,c,b,c
592,a,c,b,c,c,a,b,c,c,c,b,a,b,c,c,b,b,c,c,c,c,a,b,c,c,b,c,b,c,a,a,b,c,c,a,a,a,a,c,b,b,b,c,c,c,a,a,a,c,c,b,c,c,b,c
593,b,b,b,b,c,b,a,c,b,c,a,c,a,c,a,b,c,c,c,b,c,a,c,c,b,a,b,a,c,c,b,c,c,c,a,b,b,a,c,a,c,c,c,c,c,a,c,c,c,c,a,b,c,c,a
594,b,a,c,b,a,a,a,b,b,a,b,a,c,b,a,c,c,a,b,a,c,b,c,c,a,a,c,c,c,a,b,b,a,b,c,b,c,c,c,a,b,b,a,c,a,b,a,c,c,a,a,b,a,c,a
595,a,a,a,b,c,b,b,c,c,c,b,b,a,c,b,c,c,c,c,a,a,b,c,c,a,a,a,b,c,c,a,c,a,c,a,b,a,c,c,a,a,c,b,c,a,b,c,a,c,c,c,c,c,c,c
596,c,a,a,b,b,c,c,c,b,b,a,b,c,c,a,b,c,a,c,b,c,b,c,c,b,a,a,c,c,b,a,b,a,c,c,b,c,c,c,a,a,b,c,c,a,a,a,a,c,c,b,c,c,c,c
597,b,c,b,b,b,c,c,c,b,c,a,b,a,c,c,b,a,c,c,c,b,c,c,c,c,a,b,a,c,a,b,a,a,c,c,a,b,a,c,c,a,a,c,c,c,b,c,a,c,c,a,a,c,c,c
598,b,a,c,a,a,a,c,b,a,a,b,b,c,a,a,b,c,a,a,a,c,c,c,a,c,c,c,c,a,c,a,b,a,a,a,a,b,c,c,b,b,c,c,c,a,c,b,b,c,a,a,c,c,c,a
599,c,b,a,b,b,c,a,c,b,b,a,c,a,b,a,b,b,c,a,a,a,b,a,c,b,a,a,c,c,b,b,c,b,c,a,a,b,b,c,a,b,c,c,c,a,c,b,a,c,a,a,b,c,c,a
600,b,a,b,b,b,a,c,b,b,a,a,a,b,b,a,a,c,c,c,a,b,a,c,c,b,c,c,a,c,b,a,a,c,a,a,a,b,c,a,c,b,a,a,a,a,a,c,c,a,a,b,a,c,a,a
601,b,c,a,b,c,a,c,c,b,c,b,c,a,c,c,a,c,c,a,c,b,c,a,a,c,c,c,c,a,c,a,b,a,a,a,b,c,c,a,a,a,b,a,a,b,b,c,c,a,a,a,b,a,a,a
602,b,b,a,b,c,a,c,a,c,a,a,b,c,b,a,b,c,c,a,a,a,b,c,a,a,a,c,b,a,a,a,c,b,a,a,a,c,c,a,c,a,b,a,a,c,b,a,c,a,c,c,c,a,a,a
603,b,a,b,a,c,c,b,c,c,a,a,a,a,c,b,a,b,a,c,a,b,b,c,c,a,a,a,a,c,c,b,c,a,c,a,a,b,c,c,b,b,a,a,c,c,c,b,c,c,a,a,a,a,c,b
604,c,a,b,c,c,b,c,b,b,a,c,b,c,b,a,a,c,a,b,a,c,c,c,b,c,a,b,a,b,a,b,c,c,c,a,a,b,c,c,c,b,a,c,c,a,c,c,b,c,b,a,b,c,c,a
605,b,a,b,a,a,b,b,c,a,c,a,a,c,a,b,b,c,c,c,a,a,b,a,c,a,b,b,c,c,b,c,a,a,c,c,a,c,c,c,a,b,b,b,c,b,c,c,b,c,a,a,b,c,c,a
606,b,b,b,b,c,a,c,c,b,a,b,c,a,b,b,c,b,c,b,b,a,a,a,b,c,b,c,c,b,c,b,b,c,b,c,c,a,a,b,c,c,b,c,b,c,a,c,a,c,a,b,c,c,c,c
607,a,c,b,b,c,b,b,c,a,a,a,c,a,a,a,a,c,c,a,c,b,a,a,a,c,a,b,a,a,c,b,a,c,a,c,b,c,c,a,c,a,b,b,c,c,b,a,b,c,c,b,c,b,c,c
